transaction_id,customer_id,amount,currency,payment_method,payment_status,failure_reason,gateway_status,previous_failures,previous_successes,customer_tenure_days,retry_count,timestamp,recoverable,expected_action,actual_recovery,recovered_amount
TXN-00870,CUST-0190,15000,INR,credit_card,failed,gateway_timeout,operational,0,5,1934,1,2026-01-26T10:36:00,True,RETRY_PAYMENT,False,0
TXN-00871,CUST-0191,500,INR,credit_card,failed,insufficient_funds,operational,0,16,314,1,2026-01-06T08:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00872,CUST-0216,2500,INR,upi,failed,card_declined,operational,1,4,1606,0,2026-01-27T20:01:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00873,CUST-0179,500,INR,upi,failed,card_declined,operational,3,0,251,2,2026-01-25T22:03:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00874,CUST-0244,500,INR,net_banking,failed,temporary_gateway_failure,operational,3,10,1601,0,2026-01-18T04:07:00,True,RETRY_PAYMENT,False,0
TXN-00875,CUST-0046,30000,INR,debit_card,failed,gateway_timeout,operational,3,14,306,1,2026-01-15T19:13:00,True,RETRY_PAYMENT,False,0
TXN-00876,CUST-0377,15000,INR,net_banking,failed,insufficient_funds,operational,4,1,1963,0,2026-01-21T03:58:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00877,CUST-0064,2500,INR,debit_card,failed,temporary_gateway_failure,operational,5,9,1150,1,2026-01-30T08:41:00,True,RETRY_PAYMENT,True,2500
TXN-00878,CUST-0062,500,INR,credit_card,failed,expired_card,degraded,3,16,1837,1,2026-01-01T20:23:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00879,CUST-0228,15000,INR,debit_card,failed,expired_card,degraded,1,7,1700,0,2026-01-27T09:01:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00880,CUST-0213,500,INR,upi,failed,expired_card,operational,0,10,896,0,2026-01-09T05:09:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00881,CUST-0074,500,INR,upi,failed,expired_card,operational,0,17,345,0,2026-01-13T23:40:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00882,CUST-0093,500,INR,debit_card,failed,temporary_gateway_failure,operational,1,1,1259,0,2026-01-15T19:18:00,True,RETRY_PAYMENT,True,500
TXN-00883,CUST-0027,500,INR,credit_card,failed,insufficient_funds,operational,2,8,770,0,2026-01-06T12:07:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00884,CUST-0163,2500,INR,debit_card,failed,expired_card,operational,3,3,552,2,2026-01-03T18:13:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00885,CUST-0494,7500,INR,credit_card,failed,insufficient_funds,operational,1,0,552,0,2026-01-26T05:11:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00886,CUST-0229,7500,INR,debit_card,failed,temporary_gateway_failure,operational,1,9,1164,1,2026-01-19T12:16:00,True,RETRY_PAYMENT,True,7500
TXN-00887,CUST-0493,7500,INR,debit_card,failed,gateway_timeout,operational,1,17,1951,5,2026-01-20T06:51:00,False,STOP,False,0
TXN-00888,CUST-0001,75000,INR,credit_card,failed,insufficient_funds,operational,4,9,1338,1,2026-01-08T14:49:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00889,CUST-0109,500,INR,upi,failed,insufficient_funds,operational,3,11,1726,2,2026-01-29T18:32:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00890,CUST-0203,7500,INR,upi,failed,expired_card,operational,4,2,616,2,2026-01-05T01:59:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00891,CUST-0326,15000,INR,upi,failed,gateway_timeout,operational,4,10,1811,0,2026-01-16T14:14:00,True,RETRY_PAYMENT,True,15000
TXN-00892,CUST-0169,15000,INR,upi,failed,insufficient_funds,operational,2,6,942,5,2026-01-28T06:49:00,False,STOP,False,0
TXN-00893,CUST-0345,500,INR,debit_card,failed,invalid_payment_method,operational,3,0,1847,0,2026-01-01T10:27:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00894,CUST-0016,500,INR,net_banking,failed,expired_card,operational,5,20,159,1,2026-01-25T12:20:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00895,CUST-0091,30000,INR,net_banking,failed,invalid_payment_method,operational,3,19,734,0,2026-01-18T14:26:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00896,CUST-0381,30000,INR,credit_card,failed,invalid_payment_method,operational,1,14,20,0,2026-01-11T01:57:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00897,CUST-0120,500,INR,upi,failed,card_declined,operational,5,9,1656,2,2026-01-11T01:33:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00898,CUST-0101,150000,INR,credit_card,failed,card_declined,operational,5,19,429,3,2026-01-01T07:47:00,False,STOP,False,0
TXN-00899,CUST-0100,150000,INR,net_banking,failed,invalid_payment_method,operational,4,15,350,0,2026-01-26T02:41:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00900,CUST-0439,15000,INR,debit_card,failed,expired_card,operational,0,4,532,0,2026-01-26T22:29:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00901,CUST-0349,2500,INR,upi,failed,expired_card,operational,5,17,1259,1,2026-01-12T12:15:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00902,CUST-0222,7500,INR,credit_card,failed,insufficient_funds,degraded,5,1,1749,1,2026-01-15T16:48:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00903,CUST-0453,30000,INR,upi,failed,insufficient_funds,operational,3,11,1060,1,2026-01-02T23:28:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00904,CUST-0172,15000,INR,upi,failed,temporary_gateway_failure,degraded,2,0,803,1,2026-01-09T20:33:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00905,CUST-0470,500,INR,credit_card,failed,expired_card,down,5,13,1962,0,2026-01-04T09:18:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00906,CUST-0414,2500,INR,upi,failed,gateway_timeout,operational,0,0,983,1,2026-01-20T15:48:00,True,RETRY_PAYMENT,True,2500
TXN-00907,CUST-0267,15000,INR,upi,failed,card_declined,operational,2,1,1683,1,2026-01-16T04:22:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00908,CUST-0470,15000,INR,net_banking,failed,temporary_gateway_failure,operational,4,3,176,1,2026-01-03T18:17:00,True,RETRY_PAYMENT,True,15000
TXN-00909,CUST-0321,2500,INR,credit_card,failed,invalid_payment_method,operational,3,1,618,0,2026-01-28T19:05:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00910,CUST-0386,2500,INR,credit_card,failed,temporary_gateway_failure,operational,3,12,197,0,2026-01-29T02:15:00,True,RETRY_PAYMENT,True,2500
TXN-00911,CUST-0174,30000,INR,credit_card,failed,invalid_payment_method,operational,3,19,1269,1,2026-01-05T14:37:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00912,CUST-0305,15000,INR,credit_card,failed,invalid_payment_method,operational,1,3,211,0,2026-01-01T13:25:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00913,CUST-0247,15000,INR,debit_card,failed,expired_card,degraded,4,8,728,0,2026-01-20T03:51:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00914,CUST-0224,15000,INR,debit_card,failed,insufficient_funds,operational,0,4,639,2,2026-01-27T14:27:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00915,CUST-0309,7500,INR,upi,failed,invalid_payment_method,operational,1,4,962,3,2026-01-15T01:09:00,False,STOP,False,0
TXN-00916,CUST-0420,2500,INR,credit_card,failed,card_declined,operational,1,1,487,1,2026-01-24T01:53:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00917,CUST-0175,30000,INR,net_banking,failed,temporary_gateway_failure,operational,5,6,1609,4,2026-01-04T02:42:00,False,STOP,False,0
TXN-00918,CUST-0316,500,INR,net_banking,failed,insufficient_funds,operational,4,18,1973,0,2026-01-16T06:37:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00919,CUST-0328,2500,INR,debit_card,failed,card_declined,operational,0,15,450,3,2026-01-01T04:02:00,False,STOP,False,0
TXN-00920,CUST-0106,2500,INR,net_banking,failed,gateway_timeout,operational,5,10,1654,0,2026-01-18T02:35:00,True,RETRY_PAYMENT,True,2500
TXN-00921,CUST-0226,30000,INR,upi,failed,temporary_gateway_failure,operational,4,3,292,0,2026-01-14T05:23:00,True,RETRY_PAYMENT,True,30000
TXN-00922,CUST-0369,7500,INR,credit_card,failed,card_declined,degraded,2,5,449,0,2026-01-12T22:10:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00923,CUST-0195,500,INR,debit_card,failed,expired_card,operational,2,3,43,0,2026-01-07T05:54:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00924,CUST-0339,15000,INR,upi,failed,temporary_gateway_failure,degraded,1,11,1658,0,2026-01-17T22:42:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00925,CUST-0099,500,INR,net_banking,failed,expired_card,operational,1,4,1628,0,2026-01-09T15:08:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00926,CUST-0391,7500,INR,upi,failed,invalid_payment_method,operational,5,7,1887,0,2026-01-03T02:27:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00927,CUST-0447,7500,INR,upi,failed,gateway_timeout,operational,0,20,1630,0,2026-01-13T17:54:00,True,RETRY_PAYMENT,True,7500
TXN-00928,CUST-0261,7500,INR,net_banking,failed,expired_card,operational,3,19,133,0,2026-01-08T14:52:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00929,CUST-0367,2500,INR,upi,failed,invalid_payment_method,operational,2,11,1077,1,2026-01-22T23:53:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00930,CUST-0113,75000,INR,upi,failed,insufficient_funds,operational,4,20,75,1,2026-01-10T10:19:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00931,CUST-0131,30000,INR,debit_card,failed,insufficient_funds,operational,3,18,322,0,2026-01-18T00:37:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00932,CUST-0263,7500,INR,credit_card,failed,gateway_timeout,operational,1,18,85,1,2026-01-22T04:10:00,True,RETRY_PAYMENT,True,7500
TXN-00933,CUST-0092,2500,INR,net_banking,failed,insufficient_funds,operational,2,8,784,2,2026-01-02T02:59:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00934,CUST-0041,2500,INR,credit_card,failed,card_declined,operational,4,16,1120,0,2026-01-30T07:02:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00935,CUST-0346,15000,INR,credit_card,failed,gateway_timeout,operational,4,6,684,0,2026-01-09T22:47:00,True,RETRY_PAYMENT,True,15000
TXN-00936,CUST-0005,2500,INR,upi,failed,invalid_payment_method,operational,1,17,1869,1,2026-01-12T21:13:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00937,CUST-0007,15000,INR,upi,failed,card_declined,operational,3,18,1552,0,2026-01-30T19:46:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00938,CUST-0265,7500,INR,debit_card,failed,expired_card,operational,5,6,972,0,2026-01-11T15:17:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00939,CUST-0220,7500,INR,net_banking,failed,expired_card,operational,0,10,1733,1,2026-01-09T13:10:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00940,CUST-0296,15000,INR,net_banking,failed,invalid_payment_method,operational,4,0,768,0,2026-01-07T07:46:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00941,CUST-0218,30000,INR,credit_card,failed,card_declined,operational,2,10,462,1,2026-01-20T01:49:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00942,CUST-0291,15000,INR,upi,failed,insufficient_funds,operational,0,4,315,0,2026-01-16T00:43:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00943,CUST-0097,7500,INR,net_banking,failed,expired_card,down,3,2,1095,0,2026-01-18T14:05:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00944,CUST-0091,7500,INR,net_banking,failed,card_declined,operational,1,3,1383,0,2026-01-26T03:55:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00945,CUST-0150,500,INR,net_banking,failed,invalid_payment_method,operational,3,9,422,0,2026-01-11T14:32:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00946,CUST-0201,15000,INR,net_banking,failed,temporary_gateway_failure,operational,1,10,1761,1,2026-01-19T16:46:00,True,RETRY_PAYMENT,True,15000
TXN-00947,CUST-0159,500,INR,net_banking,failed,expired_card,operational,1,4,1783,0,2026-01-10T08:39:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00948,CUST-0367,2500,INR,net_banking,failed,invalid_payment_method,operational,2,18,416,1,2026-01-23T20:50:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00949,CUST-0270,15000,INR,debit_card,failed,card_declined,operational,0,12,1239,0,2026-01-12T05:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00950,CUST-0452,2500,INR,net_banking,failed,expired_card,operational,5,2,590,1,2026-01-30T09:55:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00951,CUST-0461,75000,INR,upi,failed,card_declined,operational,1,13,511,2,2026-01-09T04:08:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00952,CUST-0358,7500,INR,net_banking,failed,insufficient_funds,operational,5,18,196,1,2026-01-18T21:51:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00953,CUST-0466,75000,INR,debit_card,failed,gateway_timeout,operational,2,2,1430,1,2026-01-10T21:18:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00954,CUST-0210,7500,INR,credit_card,failed,expired_card,down,0,16,1570,0,2026-01-15T20:05:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00955,CUST-0196,7500,INR,debit_card,failed,card_declined,operational,0,20,1423,1,2026-01-22T00:31:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00956,CUST-0249,2500,INR,debit_card,failed,insufficient_funds,operational,0,4,670,0,2026-01-22T03:04:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00957,CUST-0088,7500,INR,debit_card,failed,temporary_gateway_failure,operational,3,8,1724,0,2026-01-08T08:15:00,True,RETRY_PAYMENT,False,0
TXN-00958,CUST-0347,7500,INR,upi,failed,gateway_timeout,operational,1,2,1376,2,2026-01-01T12:14:00,True,RETRY_PAYMENT,True,7500
TXN-00959,CUST-0429,2500,INR,debit_card,failed,gateway_timeout,operational,4,6,906,3,2026-01-03T04:09:00,False,STOP,False,0
TXN-00960,CUST-0396,7500,INR,credit_card,failed,expired_card,operational,0,19,10,0,2026-01-03T05:09:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00961,CUST-0008,2500,INR,debit_card,failed,gateway_timeout,operational,0,0,864,0,2026-01-02T06:31:00,True,RETRY_PAYMENT,True,2500
TXN-00962,CUST-0023,500,INR,credit_card,failed,invalid_payment_method,operational,5,5,1483,3,2026-01-08T14:27:00,False,STOP,False,0
TXN-00963,CUST-0203,2500,INR,upi,failed,temporary_gateway_failure,operational,4,6,1914,1,2026-01-25T15:41:00,True,RETRY_PAYMENT,False,0
TXN-00964,CUST-0200,500,INR,credit_card,failed,gateway_timeout,operational,3,20,648,0,2026-01-01T13:05:00,True,RETRY_PAYMENT,True,500
TXN-00965,CUST-0393,2500,INR,upi,failed,invalid_payment_method,operational,0,6,842,0,2026-01-14T17:21:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00966,CUST-0348,7500,INR,debit_card,failed,temporary_gateway_failure,operational,2,20,1427,0,2026-01-18T16:25:00,True,RETRY_PAYMENT,False,0
TXN-00967,CUST-0035,15000,INR,upi,failed,gateway_timeout,operational,5,10,1744,2,2026-01-22T22:36:00,True,RETRY_PAYMENT,True,15000
TXN-00968,CUST-0120,7500,INR,net_banking,failed,expired_card,operational,1,16,1204,1,2026-01-01T14:31:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00969,CUST-0071,500,INR,upi,failed,temporary_gateway_failure,operational,1,19,163,0,2026-01-03T17:27:00,True,RETRY_PAYMENT,True,500
TXN-00970,CUST-0379,2500,INR,net_banking,failed,gateway_timeout,operational,5,19,1938,0,2026-01-21T04:40:00,True,RETRY_PAYMENT,False,0
TXN-00971,CUST-0118,500,INR,credit_card,failed,card_declined,operational,5,9,1538,4,2026-01-02T01:52:00,False,STOP,False,0
TXN-00972,CUST-0312,30000,INR,upi,failed,card_declined,operational,5,7,1642,1,2026-01-11T02:58:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00973,CUST-0027,30000,INR,upi,failed,expired_card,operational,0,15,144,1,2026-01-09T18:13:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00974,CUST-0041,7500,INR,debit_card,failed,gateway_timeout,operational,4,6,484,0,2026-01-24T02:14:00,True,RETRY_PAYMENT,True,7500
TXN-00975,CUST-0230,7500,INR,debit_card,failed,gateway_timeout,operational,1,9,585,0,2026-01-27T05:36:00,True,RETRY_PAYMENT,False,0
TXN-00976,CUST-0217,2500,INR,credit_card,failed,insufficient_funds,degraded,3,5,965,0,2026-01-21T02:06:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00977,CUST-0219,7500,INR,net_banking,failed,invalid_payment_method,operational,3,0,1561,2,2026-01-18T08:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00978,CUST-0146,30000,INR,debit_card,failed,card_declined,operational,3,14,627,0,2026-01-21T15:27:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00979,CUST-0003,2500,INR,net_banking,failed,expired_card,operational,3,6,317,0,2026-01-09T15:07:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00980,CUST-0158,500,INR,upi,failed,expired_card,operational,3,11,787,3,2026-01-23T06:43:00,False,STOP,False,0
TXN-00981,CUST-0084,7500,INR,credit_card,failed,expired_card,operational,0,12,1910,0,2026-01-26T17:47:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00982,CUST-0326,500,INR,upi,failed,insufficient_funds,operational,2,16,1453,2,2026-01-23T05:42:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00983,CUST-0018,15000,INR,credit_card,failed,invalid_payment_method,operational,5,7,497,3,2026-01-22T17:48:00,False,STOP,False,0
TXN-00984,CUST-0131,75000,INR,credit_card,failed,card_declined,operational,2,19,933,1,2026-01-07T16:57:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00985,CUST-0499,2500,INR,debit_card,failed,expired_card,operational,5,12,815,2,2026-01-27T16:14:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00986,CUST-0257,75000,INR,debit_card,failed,expired_card,operational,3,8,1417,0,2026-01-14T18:06:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00987,CUST-0294,75000,INR,net_banking,failed,invalid_payment_method,operational,5,2,224,2,2026-01-29T22:52:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00988,CUST-0004,15000,INR,debit_card,failed,card_declined,operational,5,12,1432,0,2026-01-15T00:31:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00989,CUST-0148,150000,INR,credit_card,failed,insufficient_funds,operational,3,16,854,2,2026-01-30T18:54:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00990,CUST-0486,15000,INR,debit_card,failed,gateway_timeout,operational,1,15,373,2,2026-01-23T20:59:00,True,RETRY_PAYMENT,True,15000
TXN-00991,CUST-0226,7500,INR,debit_card,failed,gateway_timeout,operational,1,8,1848,2,2026-01-19T14:30:00,True,RETRY_PAYMENT,True,7500
TXN-00992,CUST-0016,7500,INR,debit_card,failed,invalid_payment_method,operational,0,8,132,0,2026-01-16T13:43:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00993,CUST-0341,7500,INR,net_banking,failed,insufficient_funds,operational,0,8,1540,0,2026-01-01T07:53:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00994,CUST-0478,7500,INR,credit_card,failed,temporary_gateway_failure,operational,3,19,1066,2,2026-01-13T02:21:00,True,RETRY_PAYMENT,True,7500
TXN-00995,CUST-0482,15000,INR,net_banking,failed,expired_card,operational,2,10,1673,1,2026-01-11T21:42:00,False,ESCALATE_TO_HUMAN,False,0
